X1,Codigo_Op,programa_academico,ano_matric,periodo_matric,codigo_asignatura,Nombre.Asignatura,grupo,Forma_Ingreso,Ingreso,Ano_Ingreso,Periodo_Ingreso,Cod_Condicionalidad,Condicionalidad,ano_condicion,periodo_condicion,permanencia,semestre_matricula
223,191,10,2001,2,1173,BOTANICA I,A2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
224,227,10,2001,2,1173,BOTANICA I,A2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
225,212,10,2003,2,1185,BIOLOGIA MOLECULAR,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
226,227,10,2003,2,1185,BIOLOGIA MOLECULAR,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
227,191,10,2004,1,1192,ECOLOGIA II,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,9
228,216,10,2004,1,1192,ECOLOGIA II,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,9
229,227,10,2004,1,1192,ECOLOGIA II,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,9
230,191,10,2003,1,1187,FISIOLOGIA ANIMAL,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
231,212,10,2002,2,1186,MICROBIOLOGIA,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
232,191,10,2003,2,1185,BIOLOGIA MOLECULAR,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
233,216,10,2003,2,1185,BIOLOGIA MOLECULAR,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
234,191,10,2001,2,1554,BIOQUIMICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
235,212,10,2001,2,1554,BIOQUIMICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
236,227,10,2001,2,1554,BIOQUIMICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
237,212,10,2001,1,1174,BOTANICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
238,212,10,2003,1,1192,ECOLOGIA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
239,216,10,2003,1,1187,FISIOLOGIA ANIMAL,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
240,212,10,2002,1,1178,FISIOLOGIA VEGETAL,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
241,191,10,2003,1,1178,FISIOLOGIA VEGETAL,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
242,227,10,2003,1,1178,FISIOLOGIA VEGETAL,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
243,191,10,2002,2,1186,MICROBIOLOGIA,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
244,216,10,2002,2,1186,MICROBIOLOGIA,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
245,227,10,2002,2,1186,MICROBIOLOGIA,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
246,216,10,2001,2,1554,BIOQUIMICA II,B2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
247,216,10,2003,1,1178,FISIOLOGIA VEGETAL,B2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
248,191,10,2005,1,1193,EVOLUCION,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,11
249,212,10,2005,1,1193,EVOLUCION,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,11
250,227,10,2006,1,20078,EVOLUCION,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,13
251,191,10,2002,2,1180,GENETICA GENERAL,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
252,212,10,2002,2,1180,GENETICA GENERAL,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
253,216,10,2002,2,1180,GENETICA GENERAL,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
254,227,10,2002,2,1180,GENETICA GENERAL,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
255,212,10,2001,2,1176,BOTANICA III,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
256,216,10,2002,2,1176,BOTANICA III,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
257,191,10,2001,2,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
258,212,10,2001,2,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
259,216,10,2001,2,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
260,227,10,2001,2,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
261,191,10,2002,2,1176,BOTANICA III,D1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
262,227,10,2002,2,1176,BOTANICA III,D1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
263,227,10,2006,1,20370,HISTORIA DE LA CIENCIA,D1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,13
264,191,10,2002,1,1177,BIOLOGIA CELULAR,F,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
265,212,10,2002,1,1177,BIOLOGIA CELULAR,F,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
266,216,10,2002,1,1177,BIOLOGIA CELULAR,F,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
267,227,10,2002,1,1177,BIOLOGIA CELULAR,F,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
268,216,10,2001,1,1175,ZOOLOGIA I,H,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
269,191,10,2000,1,1172,BIOLOGIA GENERAL,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
270,212,10,2002,2,1188,ECOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,6
271,191,10,2003,2,1188,ECOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
272,216,10,2003,2,1188,ECOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
273,227,10,2003,2,1188,ECOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
274,212,10,2004,2,1189,GENETICA DE POBLACIONES,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,10
275,216,10,2004,2,1189,GENETICA DE POBLACIONES,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,10
276,212,10,2004,1,4437,METODOLOGIA DE LA INVESTIGACION,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,9
277,191,10,2001,1,1175,ZOOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
278,212,10,2001,1,1175,ZOOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
279,227,10,2001,1,1175,ZOOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
280,227,10,2005,1,1567,ECOLOGIA,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,11
281,191,10,2004,2,1189,GENETICA DE POBLACIONES,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,10
282,191,10,2003,1,4609,MEDIOS DIDACTICOS,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,7
283,191,10,2002,1,1182,ZOOLOGIA III,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
284,212,10,2002,1,1182,ZOOLOGIA III,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
285,216,10,2002,1,1182,ZOOLOGIA III,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
286,227,10,2002,1,1182,ZOOLOGIA III,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,5
287,212,10,2004,1,4409,ANTROPOLOGIA,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,9
288,212,10,2000,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
289,216,10,2000,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
290,227,10,2000,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
291,227,10,2004,2,1189,GENETICA DE POBLACIONES,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,10
292,216,10,2000,1,4437,METODOLOGIA DE LA INVESTIGACION,H3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
293,191,10,2001,2,1315,BIOFISICA I,I,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
294,212,10,2001,2,1315,BIOFISICA I,I,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
295,216,10,2001,2,1315,BIOFISICA I,I,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
296,227,10,2001,2,1315,BIOFISICA I,I,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,4
297,216,10,2001,1,4067,HISTORIA DE LA MUSICA I,I1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
298,216,10,2003,2,1191,INTROD.A LA INVESTIGACION,J,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
299,191,10,2001,1,5015,EDUCACION SEXUAL,J1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
300,191,10,2003,2,1191,INTROD.A LA INVESTIGACION,J1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
301,212,10,2003,2,1191,INTROD.A LA INVESTIGACION,J1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
302,227,10,2003,2,1191,INTROD.A LA INVESTIGACION,J1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
303,191,10,2000,2,3512,GEOLOGIA,K1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
304,212,10,2000,2,3512,GEOLOGIA,K1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
305,227,10,2000,2,3512,GEOLOGIA,K1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
306,216,10,2000,2,3512,GEOLOGIA,K2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
307,191,10,2003,2,4301,ETICA,L,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
308,216,10,2003,2,4301,ETICA,L,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
309,227,10,2003,2,4301,ETICA,L,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,8
310,191,10,2000,2,1408,MATEMATICAS II,NM1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
311,227,10,2000,2,1408,MATEMATICAS II,NM1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
312,212,10,2000,2,1408,MATEMATICAS II,NP2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
313,191,10,2001,1,1553,BIOQUIMICA I,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
314,212,10,2001,1,1553,BIOQUIMICA I,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
315,227,10,2001,1,1553,BIOQUIMICA I,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
316,212,10,2000,2,1519,FUNDTOS.DE QCA. ORGANICA,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
317,216,10,2000,2,1519,FUNDTOS.DE QCA. ORGANICA,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
318,191,10,2000,2,1519,FUNDTOS.DE QCA. ORGANICA,O2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
319,227,10,2000,2,1519,FUNDTOS.DE QCA. ORGANICA,O2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,2
320,216,10,2001,1,1553,BIOQUIMICA I,O3,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,3
321,191,10,2000,1,1587,QUIMICA GENERAL,S1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
322,212,10,2000,1,1587,QUIMICA GENERAL,S2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
323,227,10,2000,1,1587,QUIMICA GENERAL,S2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
324,216,10,2000,1,1410,BIOESTADISTICA,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
325,191,10,2000,1,1403,MATEMATICAS I,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
326,212,10,2000,1,1403,MATEMATICAS I,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
327,216,10,2000,1,1403,MATEMATICAS I,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
328,227,10,2000,1,1403,MATEMATICAS I,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2006,1,13,1
329,495,10,2006,1,20894,METAMORFIANDO,A,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
330,495,10,2006,1,21274,CULTURA FISICA Y DEPORTIVA,A01,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
331,495,10,2006,1,20384,QUIMICA GENERAL,B1,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
332,495,10,2006,1,21293,GEOLOGIA,B2,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
333,495,10,2006,1,20059,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
334,495,10,2006,1,20244,MATEMATICAS I,K1,2,I.C.F.E.S.,2006,1,3,PFU,2006,1,1,1
335,384,10,2004,1,11050,METAMORFIANDO,A,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
336,384,10,2004,1,11440,PROPUESTA UIS,A,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
337,384,10,2006,1,20102,BIOFISICA I,A1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,5
338,384,10,2006,1,20361,BIOQUIMICA I,A1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,5
339,384,10,2004,2,1173,BOTANICA I,A1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,2
340,384,10,2005,1,1174,BOTANICA II,A1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,3
341,384,10,2004,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
342,384,10,2005,1,1587,QUIMICA GENERAL,A2,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,3
343,384,10,2006,2,20362,BIOQUIMICA II,B1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,6
344,384,10,2004,1,1587,QUIMICA GENERAL,B2,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
345,384,10,2004,2,1175,ZOOLOGIA I,B2,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,2
346,384,10,2004,1,11102,CULTURA FISICA,C06,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
347,384,10,2006,2,20063,BOTANICA III,D,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,6
348,384,10,2006,1,21281,NATACION,D03,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,5
349,384,10,2004,1,3512,GEOLOGIA,D1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
350,384,10,2005,1,1181,ZOOLOGIA II,D1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,3
351,384,10,2005,2,20068,ZOOLOGIA III,D1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,4
352,384,10,2005,2,20332,FUNDTOS.DE QCA. ORGANICA,D2,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,4
353,384,10,2004,1,1172,BIOLOGIA GENERAL,H1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,1
354,384,10,2004,2,1408,MATEMATICAS II,J1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,2
355,384,10,2006,2,20105,BIOFISICA II,L3,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,6
356,384,10,2006,1,20251,BIOESTADISTICA,O1,2,I.C.F.E.S.,2004,1,5,CAMBIO DE PROGRAMA,2007,1,7,5
357,188,10,2004,1,1133,ANALISIS DE LA EXPRESION GENETICA,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,9
358,188,10,2002,1,1318,BIOFISICA II,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,5
359,188,10,2003,1,1183,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,7
360,188,10,2003,1,4301,ETICA,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,7
361,188,10,2004,1,6101,PROYECTO DE GRADO I.,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,9
362,188,10,2007,1,20000,PROYECTO DE GRADO I.,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,15
363,188,10,2006,2,20000,PROYECTO DE GRADO I.,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,14
364,188,10,2007,1,20001,PROYECTO DE GRADO II,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,15
365,188,10,2005,2,20001,PROYECTO DE GRADO II,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,12
366,188,10,2006,2,20001,PROYECTO DE GRADO II,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,14
367,188,10,2003,2,1184,SISTEMATICA,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,8
368,188,10,2004,1,1143,TOP.BIOLOG.REPRODUCT.DE VERTEBR.II,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,9
369,188,10,2003,2,1135,TOP.EN BIOL.REPRODUCT.DE VERTEBR.I,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,8
370,188,10,2004,2,1118,TOP.EN BIOLOG.REPROD.DE VERTEBR.III,A,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,10
371,188,10,2001,1,1410,BIOESTADISTICA,A1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,3
372,188,10,2002,2,1187,FISIOLOGIA ANIMAL,A1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,6
373,188,10,2000,2,1173,BOTANICA I,A2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,2
374,188,10,2003,2,1185,BIOLOGIA MOLECULAR,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,8
375,188,10,2002,2,1186,MICROBIOLOGIA,B,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,6
376,188,10,2001,2,1554,BIOQUIMICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,4
377,188,10,2001,1,1174,BOTANICA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,3
378,188,10,2003,1,1192,ECOLOGIA II,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,7
379,188,10,2002,1,1178,FISIOLOGIA VEGETAL,B1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,5
380,188,10,2005,1,1193,EVOLUCION,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,11
381,188,10,2002,2,1180,GENETICA GENERAL,C,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,6
382,188,10,2001,2,1176,BOTANICA III,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,4
383,188,10,2001,2,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,4
384,188,10,2002,1,1177,BIOLOGIA CELULAR,F,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,5
385,188,10,2004,2,1567,ECOLOGIA,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,10
386,188,10,2002,2,1188,ECOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,6
387,188,10,2004,2,1189,GENETICA DE POBLACIONES,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,10
388,188,10,2004,2,7463,TOPICOS ESPECIALES EN QUIMICA AMBIENTAL,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,10
389,188,10,2001,1,1175,ZOOLOGIA I,H1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,3
390,188,10,2000,1,1172,BIOLOGIA GENERAL,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,1
391,188,10,2002,1,1182,ZOOLOGIA III,H2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,5
392,188,10,2001,2,1315,BIOFISICA I,I,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,4
393,188,10,2003,2,1191,INTROD.A LA INVESTIGACION,J1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,8
394,188,10,2000,2,3512,GEOLOGIA,K1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,2
395,188,10,2000,2,1408,MATEMATICAS II,NP2,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,2
396,188,10,2001,1,1553,BIOQUIMICA I,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,3
397,188,10,2000,2,1519,FUNDTOS.DE QCA. ORGANICA,O1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,2
398,188,10,2000,1,1587,QUIMICA GENERAL,S1,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,1
399,188,10,2000,1,1403,MATEMATICAS I,ZZ,2,I.C.F.E.S.,2000,1,7,GRADUADO,2007,1,15,1
400,251,10,2001,1,11050,METAMORFIANDO,0,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,1
401,274,10,2001,1,11050,METAMORFIANDO,0,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,1
402,275,10,2001,1,11050,METAMORFIANDO,0,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,1
403,284,10,2001,1,11050,METAMORFIANDO,0,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,1
404,274,10,2005,1,1133,ANALISIS DE LA EXPRESION GENETICA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,9
405,274,10,2006,1,20020,ANALISIS FENOTIPICO,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,11
406,274,10,2005,2,20043,APLIC.DEL ADN RECOMBIN.EN BIOTECNOLOGIA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,10
407,251,10,2002,2,1318,BIOFISICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,4
408,275,10,2002,2,1318,BIOFISICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,4
409,251,10,2004,1,1183,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
410,274,10,2004,1,1183,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
411,275,10,2004,1,1183,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
412,284,10,2005,1,1183,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,9
413,274,10,2002,2,1554,BIOQUIMICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,4
414,274,10,2004,2,1139,BIOTECNOLOG.I:MICROORGAN.DE INTERES INDUSTRIAL,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,8
415,274,10,2005,1,1140,BIOTECNOLOG.II:MICROBIOLOGIA INDUSTRIAL,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,9
416,274,10,2005,2,20048,BIOTECNOLOG.III:BIOTECNOLOGIA BASICA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,10
417,251,10,2002,1,1174,BOTANICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,3
418,274,10,2002,1,1174,BOTANICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,3
419,275,10,2002,1,1174,BOTANICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,3
420,284,10,2002,1,1174,BOTANICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,3
421,251,10,2004,1,4301,ETICA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
422,274,10,2004,1,4301,ETICA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
423,275,10,2005,1,4301,ETICA,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,9
424,274,10,2005,2,20078,EVOLUCION,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,10
425,275,10,2005,2,20078,EVOLUCION,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,10
426,284,10,2005,2,20078,EVOLUCION,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,10
427,275,10,2004,1,1144,FLORISTICA I,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
428,284,10,2004,1,1144,FLORISTICA I,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,7
429,275,10,2004,2,1145,FLORISTICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,8
430,284,10,2004,2,1145,FLORISTICA II,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,8
431,275,10,2005,1,11033,FLORISTICA III,A,2,I.C.F.E.S.,2001,1,7,GRADUADO,2007,1,13,9
